fold,test_year,origin_date,target_date,model,cost_bps,actual_log_return,predicted_log_return,position,turnover,gross_simple_return,cost,net_simple_return,equity
3,2020,2020-01-15,2020-01-16,buy_and_hold,10,-0.0105831551478,,1,0,-0.0105273505976,0,-0.0105273505976,0.62562831705
3,2020,2020-01-16,2020-01-17,buy_and_hold,10,0.0219908344964,,1,0,0.0222344151343,0,0.0222344151343,0.639538796771
3,2020,2020-01-17,2020-01-18,buy_and_hold,10,0.00175316400944,,1,0,0.00175470169994,0,0.00175470169994,0.640660996585
3,2020,2020-01-18,2020-01-19,buy_and_hold,10,-0.0273441501658,,1,0,-0.0269736832728,0,-0.0269736832728,0.623380009778
3,2020,2020-01-19,2020-01-20,buy_and_hold,10,-0.00589902311658,,1,0,-0.00588165804215,0,-0.00588165804215,0.61971350173
3,2020,2020-01-20,2020-01-21,buy_and_hold,10,0.0108952636139,,1,0,0.0109548331438,0,0.0109548331438,0.626502359739
3,2020,2020-01-21,2020-01-22,buy_and_hold,10,-0.00954817008563,,1,0,-0.00950273104453,0,-0.00950273104453,0.620548876315
3,2020,2020-01-22,2020-01-23,buy_and_hold,10,-0.0330947262889,,1,0,-0.0325530874074,0,-0.0325530874074,0.600348094504
3,2020,2020-01-23,2020-01-24,buy_and_hold,10,0.00679062837908,,1,0,0.00681373697365,0,0.00681373697365,0.604438708513
3,2020,2020-01-24,2020-01-25,buy_and_hold,10,-0.00937693095799,,1,0,-0.00933310463335,0,-0.00933310463335,0.598797418802
3,2020,2020-01-25,2020-01-26,buy_and_hold,10,0.0270842240569,,1,0,0.0274543354918,0,0.0274543354918,0.615237004029
3,2020,2020-01-26,2020-01-27,buy_and_hold,10,0.0375516299745,,1,0,0.0382656013245,0,0.0382656013245,0.638779417945
3,2020,2020-01-27,2020-01-28,buy_and_hold,10,0.0434621377849,,1,0,0.0444204494917,0,0.0444204494917,0.667154286816
3,2020,2020-01-28,2020-01-29,buy_and_hold,10,0.00156472310126,,1,0,0.0015659479192,0,0.0015659479192,0.668199015684
3,2020,2020-01-29,2020-01-30,buy_and_hold,10,0.0209321491536,,1,0,0.0211527632076,0,0.0211527632076,0.682333271238
3,2020,2020-01-30,2020-01-31,buy_and_hold,10,-0.0160752458592,,1,0,-0.0159467286645,0,-0.0159467286645,0.671452287703
3,2020,2020-01-31,2020-02-01,buy_and_hold,10,0.00262565090116,,1,0,0.00262910094136,0,0.00262910094136,0.673217603544
3,2020,2020-02-01,2020-02-02,buy_and_hold,10,-0.00454018680411,,1,0,-0.00452989573634,0,-0.00452989573634,0.670167997992
3,2020,2020-02-02,2020-02-03,buy_and_hold,10,-0.00639928109094,,1,0,-0.00637884929786,0,-0.00637884929786,0.665893097329
3,2020,2020-02-03,2020-02-04,buy_and_hold,10,-0.0128175394807,,1,0,-0.0127357446639,0,-0.0127357446639,0.657412452868
3,2020,2020-02-04,2020-02-05,buy_and_hold,10,0.0496659212889,,1,0,0.050919947742,0,0.050919947742,0.690887860613
3,2020,2020-02-05,2020-02-06,buy_and_hold,10,0.0114775118952,,1,0,0.0115436312547,0,0.0115436312547,0.698863215314
3,2020,2020-02-06,2020-02-07,buy_and_hold,10,0.00624365768958,,1,0,0.00626318995001,0,0.00626318995001,0.703240328381
3,2020,2020-02-07,2020-02-08,buy_and_hold,10,0.011263959851,,1,0,0.0113276371082,0,0.0113276371082,0.711206379621
3,2020,2020-02-08,2020-02-09,buy_and_hold,10,0.0239055639647,,1,0,0.0241935925412,0,0.0241935925412,0.728413016982
3,2020,2020-02-09,2020-02-10,buy_and_hold,10,-0.027841296271,,1,0,-0.0274572992925,0,-0.0274572992925,0.708412762766
3,2020,2020-02-10,2020-02-11,buy_and_hold,10,0.0397042899799,,1,0,0.0405030415195,0,0.0405030415195,0.737105634309
3,2020,2020-02-11,2020-02-12,buy_and_hold,10,0.00852187616921,,1,0,0.00855829072254,0,0.00855829072254,0.743413998621
3,2020,2020-02-12,2020-02-13,buy_and_hold,10,-0.0121034808309,,1,0,-0.0120305283298,0,-0.0120305283298,0.73447033545
3,2020,2020-02-13,2020-02-14,buy_and_hold,10,0.0122463710055,,1,0,0.0123216648517,0,0.0123216648517,0.743520232767
3,2020,2020-02-14,2020-02-15,buy_and_hold,10,-0.0443898474301,,1,0,-0.043419035858,0,-0.043419035858,0.711237301119
3,2020,2020-02-15,2020-02-16,buy_and_hold,10,0.00405988773024,,1,0,0.00406814023874,0,0.00406814023874,0.714130714203
3,2020,2020-02-16,2020-02-17,buy_and_hold,10,-0.0273982255753,,1,0,-0.0270262986467,0,-0.0270262986467,0.694830404248
3,2020,2020-02-17,2020-02-18,buy_and_hold,10,0.0515472075226,,1,0,0.0528988898671,0,0.0528988898671,0.731586161279
3,2020,2020-02-18,2020-02-19,buy_and_hold,10,-0.0564208782699,,1,0,-0.0548587372513,0,-0.0548587372513,0.691452268281
3,2020,2020-02-19,2020-02-20,buy_and_hold,10,-0.00228282064999,,1,0,-0.00228021699653,0,-0.00228021699653,0.689875607066
3,2020,2020-02-20,2020-02-21,buy_and_hold,10,0.00908767524551,,1,0,0.00912909353645,0,0.00912909353645,0.696173546012
3,2020,2020-02-21,2020-02-22,buy_and_hold,10,-0.0027401969283,,1,0,-0.00273644601556,0,-0.00273644601556,0.694268504685
3,2020,2020-02-22,2020-02-23,buy_and_hold,10,0.0302946599739,,1,0,0.0307582123984,0,0.0307582123984,0.715622962814
3,2020,2020-02-23,2020-02-24,buy_and_hold,10,-0.0331141838865,,1,0,-0.0325719114169,0,-0.0325719114169,0.692313755061
3,2020,2020-02-24,2020-02-25,buy_and_hold,10,-0.0319863015529,,1,0,-0.0314801507938,0,-0.0314801507938,0.670519613655
3,2020,2020-02-25,2020-02-26,buy_and_hold,10,-0.0601396978346,,1,0,-0.0583670196927,0,-0.0583670196927,0.631383382161
3,2020,2020-02-26,2020-02-27,buy_and_hold,10,-0.00225959350288,,1,0,-0.00225704254322,0,-0.00225704254322,0.629958323006
3,2020,2020-02-27,2020-02-28,buy_and_hold,10,-0.00324434369633,,1,0,-0.00323908650024,0,-0.00323908650024,0.627917833506
3,2020,2020-02-28,2020-02-29,buy_and_hold,10,-0.0194440119737,,1,0,-0.0192561964385,0,-0.0192561964385,0.615826524357
3,2020,2020-02-29,2020-03-01,buy_and_hold,10,-0.00470880634983,,1,0,-0.00469773730202,0,-0.00469773730202,0.612933533122
3,2020,2020-03-01,2020-03-02,buy_and_hold,10,0.0417806181455,,1,0,0.0426657117205,0,0.0426657117205,0.63908477855
3,2020,2020-03-02,2020-03-03,buy_and_hold,10,-0.0155481429224,,1,0,-0.0154278945677,0,-0.0154278945677,0.629225045967
3,2020,2020-03-03,2020-03-04,buy_and_hold,10,-0.00141979072142,,1,0,-0.00141878329541,0,-0.00141878329541,0.628332311983
3,2020,2020-03-04,2020-03-05,buy_and_hold,10,0.0343764116857,,1,0,0.0349741097661,0,0.0349741097661,0.650307675231
3,2020,2020-03-05,2020-03-06,buy_and_hold,10,0.00927745740854,,1,0,0.00932062641278,0,0.00932062641278,0.656368950126
3,2020,2020-03-06,2020-03-07,buy_and_hold,10,-0.0275742266787,,1,0,-0.027197528023,0,-0.027197528023,0.638517337211
3,2020,2020-03-07,2020-03-08,buy_and_hold,10,-0.0928106909005,,1,0,-0.0886339861542,0,-0.0886339861542,0.581923000386
3,2020,2020-03-08,2020-03-09,buy_and_hold,10,-0.0266452378469,,1,0,-0.0262933854868,0,-0.0262933854868,0.566622274613
3,2020,2020-03-09,2020-03-10,buy_and_hold,10,0.00171356327392,,1,0,0.00171503226241,0,0.00171503226241,0.567594050094
3,2020,2020-03-10,2020-03-11,buy_and_hold,10,0.00371165290934,,1,0,0.0037185496231,0,0.0037185496231,0.569704676735
3,2020,2020-03-11,2020-03-12,buy_and_hold,10,-0.470563009864,,1,0,-0.375349515121,0,-0.375349515121,0.35586630256
3,2020,2020-03-12,2020-03-13,buy_and_hold,10,0.126432173762,,1,0,0.134772481217,0,0.134772481217,0.403827287138
3,2020,2020-03-13,2020-03-14,buy_and_hold,10,-0.0896405827265,,1,0,-0.0857402730357,0,-0.0857402730357,0.36920302528
3,2020,2020-03-14,2020-03-15,buy_and_hold,10,0.040645839214,,1,0,0.0414831877169,0,0.0414831877169,0.384518743683
3,2020,2020-03-15,2020-03-16,buy_and_hold,10,-0.0666846834916,,1,0,-0.0645098696821,0,-0.0645098696821,0.359713489637
3,2020,2020-03-16,2020-03-17,buy_and_hold,10,0.0774768208657,,1,0,0.0805571857882,0,0.0805571857882,0.388690996053
3,2020,2020-03-17,2020-03-18,buy_and_hold,10,-0.00449003071665,,1,0,-0.0044799655986,0,-0.0044799655986,0.386949673762
3,2020,2020-03-18,2020-03-19,buy_and_hold,10,0.140115128382,,1,0,0.150406235642,0,0.150406235642,0.445149317575
3,2020,2020-03-19,2020-03-20,buy_and_hold,10,-0.00475083557031,,1,0,-0.00473956820121,0,-0.00473956820121,0.443039502025
3,2020,2020-03-20,2020-03-21,buy_and_hold,10,0.000272315600924,,1,0,0.000272352682183,0,0.000272352682183,0.443160165022
3,2020,2020-03-21,2020-03-22,buy_and_hold,10,-0.0575302333055,,1,0,-0.0559066531076,0,-0.0559066531076,0.418384563405
3,2020,2020-03-22,2020-03-23,buy_and_hold,10,0.106595793315,,1,0,0.112484489919,0,0.112484489919,0.465446337609
3,2020,2020-03-23,2020-03-24,buy_and_hold,10,0.043538859406,,1,0,0.0445005821956,0,0.0445005821956,0.486158970614
3,2020,2020-03-24,2020-03-25,buy_and_hold,10,-0.0126386291003,,1,0,-0.0125590970388,0,-0.0125590970388,0.480053252925
3,2020,2020-03-25,2020-03-26,buy_and_hold,10,0.009593834916,,1,0,0.00964000327595,0,0.00964000327595,0.484680967856
3,2020,2020-03-26,2020-03-27,buy_and_hold,10,-0.0398179938843,,1,0,-0.0390356753792,0,-0.0390356753792,0.465761118933
3,2020,2020-03-27,2020-03-28,buy_and_hold,10,-0.0407166759467,,1,0,-0.0398988888451,0,-0.0398988888451,0.44717776782
3,2020,2020-03-28,2020-03-29,buy_and_hold,10,-0.0538930753902,,1,0,-0.0524665842737,0,-0.0524665842737,0.423715877779
3,2020,2020-03-29,2020-03-30,buy_and_hold,10,0.0862726113448,,1,0,0.0901034623731,0,0.0901034623731,0.46189414543
3,2020,2020-03-30,2020-03-31,buy_and_hold,10,-0.000702829541932,,1,0,-0.000702582615102,0,-0.000702582615102,0.461569626633
3,2020,2020-03-31,2020-04-01,buy_and_hold,10,0.0322351148731,,1,0,0.0327602940679,0,0.0327602940679,0.476690783334
3,2020,2020-04-01,2020-04-02,buy_and_hold,10,0.0222744932685,,1,0,0.0225244220228,0,0.0225244220228,0.487427967713
3,2020,2020-04-02,2020-04-03,buy_and_hold,10,-0.00603039721681,,1,0,-0.0060122508664,0,-0.0060122508664,0.484497428491
3,2020,2020-04-03,2020-04-04,buy_and_hold,10,0.015881538133,,1,0,0.0160083200344,0,0.0160083200344,0.492253418382
3,2020,2020-04-04,2020-04-05,buy_and_hold,10,-0.0101352711746,,1,0,-0.0100840823971,0,-0.0100840823971,0.487289494351
3,2020,2020-04-05,2020-04-06,buy_and_hold,10,0.0720535533122,,1,0,0.074712896958,0,0.074712896958,0.523696304131
3,2020,2020-04-06,2020-04-07,buy_and_hold,10,-0.0152677529551,,1,0,-0.0151517917209,0,-0.0151517917209,0.515761366806
3,2020,2020-04-07,2020-04-08,buy_and_hold,10,0.0253590668756,,1,0,0.0256833433256,0,0.0256833433256,0.529007843064
3,2020,2020-04-08,2020-04-09,buy_and_hold,10,-0.00989875788381,,1,0,-0.00984992643637,0,-0.00984992643637,0.523797154726
3,2020,2020-04-09,2020-04-10,buy_and_hold,10,-0.0621351087577,,1,0,-0.0602440910401,0,-0.0602440910401,0.49224147125
3,2020,2020-04-10,2020-04-11,buy_and_hold,10,0.00339948604689,,1,0,0.00340527085284,0,0.00340527085284,0.493917686784
3,2020,2020-04-11,2020-04-12,buy_and_hold,10,0.0137767438126,,1,0,0.013872080454,0,0.013872080454,0.500769352673
3,2020,2020-04-12,2020-04-13,buy_and_hold,10,-0.0166293013966,,1,0,-0.0164917978154,0,-0.0164917978154,0.492510765757
3,2020,2020-04-13,2020-04-14,buy_and_hold,10,0.00174144755497,,1,0,0.00174296475534,0,0.00174296475534,0.493369194663
3,2020,2020-04-14,2020-04-15,buy_and_hold,10,-0.0370477838566,,1,0,-0.036369911713,0,-0.036369911713,0.475425400611
3,2020,2020-04-15,2020-04-16,buy_and_hold,10,0.0730793642395,,1,0,0.0758159148386,0,0.0758159148386,0.511470212296
3,2020,2020-04-16,2020-04-17,buy_and_hold,10,-0.0065305984274,,1,0,-0.00650932041408,0,-0.00650932041408,0.508140888802
3,2020,2020-04-17,2020-04-18,buy_and_hold,10,0.0252934250046,,1,0,0.0256160177617,0,0.0256160177617,0.521157434835
3,2020,2020-04-18,2020-04-19,buy_and_hold,10,-0.0156178630888,,1,0,-0.0154965367059,0,-0.0154965367059,0.513081299516
3,2020,2020-04-19,2020-04-20,buy_and_hold,10,-0.0424201032285,,1,0,-0.041532959116,0,-0.041532959116,0.49177151488
3,2020,2020-04-20,2020-04-21,buy_and_hold,10,0.00249936917962,,1,0,0.00250249520659,0,0.00250249520659,0.493002170739
3,2020,2020-04-21,2020-04-22,buy_and_hold,10,0.0361954278378,,1,0,0.0368584576988,0,0.0368584576988,0.511173470395
3,2020,2020-04-22,2020-04-23,buy_and_hold,10,0.0499613480026,,1,0,0.0512304634336,0,0.0512304634336,0.537361124178
3,2020,2020-04-23,2020-04-24,buy_and_hold,10,0.00237920666096,,1,0,0.00238203921909,0,0.00238203921909,0.538641139451
3,2020,2020-04-24,2020-04-25,buy_and_hold,10,0.00416040417046,,1,0,0.00416907066644,0,0.00416907066644,0.540886772425
3,2020,2020-04-25,2020-04-26,buy_and_hold,10,0.0192269975619,,1,0,0.0194130266269,0,0.0194130266269,0.55138702174
3,2020,2020-04-26,2020-04-27,buy_and_hold,10,0.0120846969673,,1,0,0.0121580119498,0,0.0121580119498,0.558090791739
3,2020,2020-04-27,2020-04-28,buy_and_hold,10,-0.000976603813132,,1,0,-0.000976127090831,0,-0.000976127090831,0.557546024198
3,2020,2020-04-28,2020-04-29,buy_and_hold,10,0.120148350041,,1,0,0.127664128191,0,0.127664128191,0.628724651304
3,2020,2020-04-29,2020-04-30,buy_and_hold,10,-0.0125675960946,,1,0,-0.0124889536524,0,-0.0124889536524,0.620872538274
3,2020,2020-04-30,2020-05-01,buy_and_hold,10,0.0232047070012,,1,0,0.0234760308134,0,0.0234760308134,0.635448161113
3,2020,2020-05-01,2020-05-02,buy_and_hold,10,0.0136544146578,,1,0,0.013748061925,0,0.013748061925,0.644184341783
3,2020,2020-05-02,2020-05-03,buy_and_hold,10,-0.00900595979663,,1,0,-0.00896552760863,0,-0.00896552760863,0.638408889281
3,2020,2020-05-03,2020-05-04,buy_and_hold,10,-0.00166955915293,,1,0,-0.00166816621436,0,-0.00166816621436,0.637343917141
3,2020,2020-05-04,2020-05-05,buy_and_hold,10,0.0116327997411,,1,0,0.0117007238832,0,0.0117007238832,0.644801302334
3,2020,2020-05-05,2020-05-06,buy_and_hold,10,0.0307851192878,,1,0,0.0312638813589,0,0.0312638813589,0.664960293751
3,2020,2020-05-06,2020-05-07,buy_and_hold,10,0.07552068433,,1,0,0.0784455344107,0,0.0784455344107,0.717123459356
3,2020,2020-05-07,2020-05-08,buy_and_hold,10,-0.0135426491604,,1,0,-0.0134513600507,0,-0.0134513600507,0.707477173503
3,2020,2020-05-08,2020-05-09,buy_and_hold,10,-0.0290177872098,,1,0,-0.0286008141682,0,-0.0286008141682,0.687242750336
3,2020,2020-05-09,2020-05-10,buy_and_hold,10,-0.0943502799295,,1,0,-0.0900360357035,0,-0.0900360357035,0.625366137529
3,2020,2020-05-10,2020-05-11,buy_and_hold,10,-0.0142583621019,,1,0,-0.0141571930627,0,-0.0141571930627,0.616512708385
3,2020,2020-05-11,2020-05-12,buy_and_hold,10,0.0259189701839,,1,0,0.0262577876245,0,0.0262577876245,0.63270096815
3,2020,2020-05-12,2020-05-13,buy_and_hold,10,0.0557740579349,,1,0,0.0573587549249,0,0.0573587549249,0.668991907923
3,2020,2020-05-13,2020-05-14,buy_and_hold,10,0.0500277516494,,1,0,0.0513002712877,0,0.0513002712877,0.703311374289
3,2020,2020-05-14,2020-05-15,buy_and_hold,10,-0.0496118070579,,1,0,-0.0484012432689,0,-0.0484012432689,0.669270229368
3,2020,2020-05-15,2020-05-16,buy_and_hold,10,0.00732812203671,,1,0,0.0073550384317,0,0.0073550384317,0.674192737626
3,2020,2020-05-16,2020-05-17,buy_and_hold,10,0.0300952551985,,1,0,0.0305526947798,0,0.0305526947798,0.694791142562
3,2020,2020-05-17,2020-05-18,buy_and_hold,10,0.00456661801775,,1,0,0.00457706090799,0,0.00457706090799,0.697971243939
3,2020,2020-05-18,2020-05-19,buy_and_hold,10,0.00280800632494,,1,0,0.00281195246744,0,0.00281195246744,0.699933905901
3,2020,2020-05-19,2020-05-20,buy_and_hold,10,-0.0247547772732,,1,0,-0.0244508904885,0,-0.0244508904885,0.682819898619
3,2020,2020-05-20,2020-05-21,buy_and_hold,10,-0.0481032474668,,1,0,-0.0469646164915,0,-0.0469646164915,0.650751523947
3,2020,2020-05-21,2020-05-22,buy_and_hold,10,0.0102042202318,,1,0,0.0102564608274,0,0.0102564608274,0.657425931461
3,2020,2020-05-22,2020-05-23,buy_and_hold,10,0.00238174251979,,1,0,0.00238458112166,0,0.00238458112166,0.658993616926
3,2020,2020-05-23,2020-05-24,buy_and_hold,10,-0.0419665492104,,1,0,-0.0410981439397,0,-0.0410981439397,0.631910202402
3,2020,2020-05-24,2020-05-25,buy_and_hold,10,0.0116241178472,,1,0,0.0116919404429,0,0.0116919404429,0.639298458854
3,2020,2020-05-25,2020-05-26,buy_and_hold,10,-0.00834697718358,,1,0,-0.00831223789275,0,-0.00831223789275,0.63398445798
3,2020,2020-05-26,2020-05-27,buy_and_hold,10,0.0370978527142,,1,0,0.037794566885,0,0.037794566885,0.657945625981
3,2020,2020-05-27,2020-05-28,buy_and_hold,10,0.042617070864,,1,0,0.0435382171435,0,0.0435382171435,0.686591405513
3,2020,2020-05-28,2020-05-29,buy_and_hold,10,-0.0142995796807,,1,0,-0.0141978262789,0,-0.0141978262789,0.676843300013
3,2020,2020-05-29,2020-05-30,buy_and_hold,10,0.027115851434,,1,0,0.0274868316914,0,0.0274868316914,0.695447577882
3,2020,2020-05-30,2020-05-31,buy_and_hold,10,-0.0269536035556,,1,0,-0.0265935969273,0,-0.0265935969273,0.676953125312
3,2020,2020-05-31,2020-06-01,buy_and_hold,10,0.0779886854748,,1,0,0.0811104263497,0,0.0811104263497,0.731861081925
3,2020,2020-06-01,2020-06-02,buy_and_hold,10,-0.0697123282202,,1,0,-0.0673379181205,0,-0.0673379181205,0.682579080314
3,2020,2020-06-02,2020-06-03,buy_and_hold,10,0.0135663208642,,1,0,0.013658760946,0,0.013658760946,0.691902264799
3,2020,2020-06-03,2020-06-04,buy_and_hold,10,0.0175878810551,,1,0,0.0177434585897,0,0.0177434585897,0.704179003983
3,2020,2020-06-04,2020-06-05,buy_and_hold,10,-0.0176274760066,,1,0,-0.0174730209341,0,-0.0174730209341,0.691874869505
3,2020,2020-06-05,2020-06-06,buy_and_hold,10,0.00277350114953,,1,0,0.00277735086208,0,0.00277735086208,0.69379644877
3,2020,2020-06-06,2020-06-07,buy_and_hold,10,0.00812824353739,,1,0,0.00816136739433,0,0.00816136739433,0.699458776485
3,2020,2020-06-07,2020-06-08,buy_and_hold,10,0.00223009129435,,1,0,0.00223257979746,0,0.00223257979746,0.701020374019
3,2020,2020-06-08,2020-06-09,buy_and_hold,10,0.00103124727492,,1,0,0.00103177919322,0,0.00103177919322,0.701743672255
3,2020,2020-06-09,2020-06-10,buy_and_hold,10,0.0110864212505,,1,0,0.0111481033524,0,0.0111481033524,0.70956678324
3,2020,2020-06-10,2020-06-11,buy_and_hold,10,-0.0637799696918,,1,0,-0.0617885882325,0,-0.0617885882325,0.665723653447
3,2020,2020-06-11,2020-06-12,buy_and_hold,10,0.0190796925496,,1,0,0.0192628730379,0,0.0192628730379,0.678547403662
3,2020,2020-06-12,2020-06-13,buy_and_hold,10,0.000546823497309,,1,0,0.000546973032533,0,0.000546973032533,0.678918550793
3,2020,2020-06-13,2020-06-14,buy_and_hold,10,-0.0125907152841,,1,0,-0.0125117838435,0,-0.0125117838435,0.670424068638
3,2020,2020-06-14,2020-06-15,buy_and_hold,10,0.0104798446852,,1,0,0.0105349505897,0,0.0105349505897,0.677486953075
3,2020,2020-06-15,2020-06-16,buy_and_hold,10,0.00830201114733,,1,0,0.00833656840726,0,0.00833656840726,0.683134869405
3,2020,2020-06-16,2020-06-17,buy_and_hold,10,-0.00752802279533,,1,0,-0.0074997582017,0,-0.0074997582017,0.678011523065
3,2020,2020-06-17,2020-06-18,buy_and_hold,10,-0.00623217451944,,1,0,-0.00621279479998,0,-0.00621279479998,0.6737991766
3,2020,2020-06-18,2020-06-19,buy_and_hold,10,-0.0111373267031,,1,0,-0.0110755362862,0,-0.0110755362862,0.66633648937
3,2020,2020-06-19,2020-06-20,buy_and_hold,10,0.00764899885587,,1,0,0.00767832717737,0,0.00767832717737,0.671452838946
3,2020,2020-06-20,2020-06-21,buy_and_hold,10,-0.00778062632173,,1,0,-0.0077504356004,0,-0.0077504356004,0.666248786959
3,2020,2020-06-21,2020-06-22,buy_and_hold,10,0.0421637235283,,1,0,0.0430652390929,0,0.0430652390929,0.694940950264
3,2020,2020-06-22,2020-06-23,buy_and_hold,10,-0.00755526798227,,1,0,-0.00752679868796,0,-0.00752679868796,0.689710269632
3,2020,2020-06-23,2020-06-24,buy_and_hold,10,-0.0337284578548,,1,0,-0.0331659948242,0,-0.0331659948242,0.666835342399
3,2020,2020-06-24,2020-06-25,buy_and_hold,10,-0.00494304679078,,1,0,-0.00493085003964,0,-0.00493085003964,0.663547277324
3,2020,2020-06-25,2020-06-26,buy_and_hold,10,-0.00952750839995,,1,0,-0.00948226548987,0,-0.00948226548987,0.657255345876
3,2020,2020-06-26,2020-06-27,buy_and_hold,10,-0.0173196256842,,1,0,-0.0171705031241,0,-0.0171705031241,0.645969940906
3,2020,2020-06-27,2020-06-28,buy_and_hold,10,0.0116951863013,,1,0,0.0117638423801,0,0.0117638423801,0.653569029473
3,2020,2020-06-28,2020-06-29,buy_and_hold,10,0.00832941487291,,1,0,0.00836420096449,0,0.00836420096449,0.65903561218
3,2020,2020-06-29,2020-06-30,buy_and_hold,10,-0.00439539212466,,1,0,-0.00438574652594,0,-0.00438574652594,0.656145249033
3,2020,2020-06-30,2020-07-01,buy_and_hold,10,0.0105924732694,,1,0,0.0106487721202,0,0.0106487721202,0.663132390268
3,2020,2020-07-01,2020-07-02,buy_and_hold,10,-0.0160294132776,,1,0,-0.0159016259291,0,-0.0159016259291,0.652587507056
3,2020,2020-07-02,2020-07-03,buy_and_hold,10,-0.00305010657159,,1,0,-0.0030454597222,0,-0.0030454597222,0.650600078088
3,2020,2020-07-03,2020-07-04,buy_and_hold,10,0.00654420540292,,1,0,0.00656566550266,0,0.00656566550266,0.654871700577
3,2020,2020-07-04,2020-07-05,buy_and_hold,10,-0.00511985770591,,1,0,-0.0051067735736,0,-0.0051067735736,0.651527419083
3,2020,2020-07-05,2020-07-06,buy_and_hold,10,0.0281613502061,,1,0,0.0285616296644,0,0.0285616296644,0.670136103943
3,2020,2020-07-06,2020-07-07,buy_and_hold,10,-0.0093361321002,,1,0,-0.00929268573104,0,-0.00929268573104,0.663908739732
3,2020,2020-07-07,2020-07-08,buy_and_hold,10,0.0195234853992,,1,0,0.0197153150007,0,0.0197153150007,0.676997909667
3,2020,2020-07-08,2020-07-09,buy_and_hold,10,-0.0217585830457,,1,0,-0.0215235726614,0,-0.0215235726614,0.662426495967
3,2020,2020-07-09,2020-07-10,buy_and_hold,10,0.00580219486594,,1,0,0.00581906020145,0,0.00581906020145,0.666281195626
3,2020,2020-07-10,2020-07-11,buy_and_hold,10,-0.00518832718537,,1,0,-0.00517489106292,0,-0.00517489106292,0.662833263021
3,2020,2020-07-11,2020-07-12,buy_and_hold,10,0.00560578114833,,1,0,0.00562152294074,0,0.00562152294074,0.666559395415
3,2020,2020-07-12,2020-07-13,buy_and_hold,10,-0.00566516332231,,1,0,-0.00564914654474,0,-0.00564914654474,0.66279390371
3,2020,2020-07-13,2020-07-14,buy_and_hold,10,0.00256631075593,,1,0,0.00256960655012,0,0.00256960655012,0.664497023266
3,2020,2020-07-14,2020-07-15,buy_and_hold,10,-0.00689509621261,,1,0,-0.00687137957752,0,-0.00687137957752,0.659931011991
3,2020,2020-07-15,2020-07-16,buy_and_hold,10,-0.00699791547535,,1,0,-0.00697348708068,0,-0.00697348708068,0.655328991605
3,2020,2020-07-16,2020-07-17,buy_and_hold,10,0.00261100459952,,1,0,0.00261441624065,0,0.00261441624065,0.657042294363
3,2020,2020-07-17,2020-07-18,buy_and_hold,10,0.00212046798668,,1,0,0.00212271776884,0,0.00212271776884,0.658437009717
3,2020,2020-07-18,2020-07-19,buy_and_hold,10,0.00466840655704,,1,0,0.00467932054397,0,0.00467932054397,0.661518047543
3,2020,2020-07-19,2020-07-20,buy_and_hold,10,-0.00561859967652,,1,0,-0.00560284486583,0,-0.00560284486583,0.657811664547
3,2020,2020-07-20,2020-07-21,buy_and_hold,10,0.0238625880716,,1,0,0.0241495778527,0,0.0241495778527,0.673697538552
3,2020,2020-07-21,2020-07-22,buy_and_hold,10,0.0150831981042,,1,0,0.0151975236116,0,0.0151975236116,0.683936072801
3,2020,2020-07-22,2020-07-23,buy_and_hold,10,0.0081408556983,,1,0,0.0081740825679,0,0.0081740825679,0.689526622732
3,2020,2020-07-23,2020-07-24,buy_and_hold,10,-0.00637525109706,,1,0,-0.00635497230081,0,-0.00635497230081,0.685144700143
3,2020,2020-07-24,2020-07-25,buy_and_hold,10,0.0160364605749,,1,0,0.0161657347175,0,0.0161657347175,0.696220567609
3,2020,2020-07-25,2020-07-26,buy_and_hold,10,0.0235750914397,,1,0,0.0238551806196,0,0.0238551806196,0.712829035
3,2020,2020-07-26,2020-07-27,buy_and_hold,10,0.106160579767,,1,0,0.11200042694,0,0.11200042694,0.792666191256
3,2020,2020-07-27,2020-07-28,buy_and_hold,10,-0.00926701993783,,1,0,-0.00922421344018,0,-0.00922421344018,0.785354469121
3,2020,2020-07-28,2020-07-29,buy_and_hold,10,0.0155175662913,,1,0,0.0156385889049,0,0.0156385889049,0.797636304808
3,2020,2020-07-29,2020-07-30,buy_and_hold,10,0.00176345390655,,1,0,0.00176500970578,0,0.00176500970578,0.799044140628
3,2020,2020-07-30,2020-07-31,buy_and_hold,10,0.0180489309989,,1,0,0.0182127973402,0,0.0182127973402,0.813596969627
3,2020,2020-07-31,2020-08-01,buy_and_hold,10,0.0397172849346,,1,0,0.0405165628973,0,0.0405165628973,0.84656112242
3,2020,2020-08-01,2020-08-02,buy_and_hold,10,-0.0614883198704,,1,0,-0.0596360707521,0,-0.0596360707521,0.796075543427
3,2020,2020-08-02,2020-08-03,buy_and_hold,10,0.0127251386646,,1,0,0.0128064477655,0,0.0128064477655,0.806270443291
3,2020,2020-08-03,2020-08-04,buy_and_hold,10,-0.00298089686431,,1,0,-0.00297645840254,0,-0.00297645840254,0.803870612856
3,2020,2020-08-04,2020-08-05,buy_and_hold,10,0.0452689852301,,1,0,0.0463092637984,0,0.0463092637984,0.841097269126
3,2020,2020-08-05,2020-08-06,buy_and_hold,10,0.00407570705053,,1,0,0.00408402403988,0,0.00408402403988,0.844532330593
